status_id,screen_name,created_at,hashtags,lon,lat,user_location
2f03624dec6d5ef4,repeatable_zebu,Sat Jan 21 13:20:44 +0000 2017,womensmarch,-77.007036,38.889730,"Brooklyn, NY"
a2f961ad2742e5da,immediate_stonefly,Sat Jan 21 13:05:49 +0000 2017,womensmarch,-77.014593,38.889574,
cab013fe8358bc0c,smalltime_trex,Sat Jan 21 12:57:46 +0000 2017,womensmarch womensmarchonwashington mrstokarskigoestowashington,-77.014593,38.889574,East Bay
7cab85d5da10d144,osmophobic_aztecant,Sat Jan 21 12:52:46 +0000 2017,WomensMarchWashington,-77.014593,38.889574,"Long Island, NY"
ebf24b63b77f1e2d,agrostological_seahog,Sat Jan 21 12:51:10 +0000 2017,WomensMarch,-76.971932,38.889676,"Orlando, FL"
407db8e128c4006b,agrostological_seahog,Sat Jan 21 12:47:49 +0000 2017,womensmarch,-76.971954,38.889615,"Orlando, FL"
4cb1442d73a90ed6,immediate_stonefly,Sat Jan 21 12:46:22 +0000 2017,womensmarch,-77.014593,38.889574,
ba360c9363f0a381,immediate_stonefly,Sat Jan 21 12:37:25 +0000 2017,womensmarch,-77.014593,38.889574,
936bd7d66c33af07,immediate_stonefly,Sat Jan 21 12:34:47 +0000 2017,samanthabee womensmarch,-77.014593,38.889574,
ad5fd1ccca55a9b2,technocrat_horseshoecrab,Sat Jan 21 12:34:47 +0000 2017,womensmarch womensmarchonwashington whyimarch love socialjustice washingtondc,-77.014593,38.889574,"(VA, USA)"
1c4902a60c91a73a,immediate_stonefly,Sat Jan 21 12:33:45 +0000 2017,womensmarch,-77.014593,38.889574,
b4c7fb4193a4c38b,maxixe_pipit,Sat Jan 21 12:21:58 +0000 2017,WomensMarch,-77.014593,38.889574,"New York, NY"
542c01ab099fc002,maddening_tsetsefly,Sat Jan 21 12:02:47 +0000 2017,,-77.036700,38.895100,"London, the world"
5367bf4aed76e86c,headless_alaskajingle,Sat Jan 21 11:43:34 +0000 2017,Satyagraha WomensMarch,-77.036700,38.895100,"Brooklyn, NY"
9499b23a68a4050d,cilia_doe,Sat Jan 21 07:57:36 +0000 2017,womensmarch pussygrabsback madewithlove firedup hearusroar writersofinstagram,-77.036700,38.895100,
fe701928622e5dc4,psychic_scoter,Sat Jan 21 05:21:16 +0000 2017,sign nycrepresent protest art dumptrump,-77.023611,38.890000,"New York City, NY"
7417d09a2626ca71,smooth_eyas,Sat Jan 21 04:55:39 +0000 2017,,-77.036700,38.895100,"Long Beach, CA"
3bcaabeec1bb73ad,spineless_stinkbug,Sat Jan 21 04:46:54 +0000 2017,womensmarch womensmarchonwashington,-76.990000,38.927500,"Chicago, IL"
dfaee52821ca9cb3,smooth_eyas,Sat Jan 21 04:41:22 +0000 2017,roadtotheamericanwoman documentary,-77.036700,38.895100,"Long Beach, CA"
6f488f243c02fe3f,close_gar,Sat Jan 21 04:01:42 +0000 2017,womensmarch goodtrouble,-77.036700,38.895100,"Philadelphia, PA"
621cf24ae20757d4,raggletaggle_amazondolphin,Sat Jan 21 22:25:07 +0000 2017,,-77.037336,38.901815,"Washington, DC"
3fe4480a7b910e0e,unmelodramatic_annashummingbird,Sat Jan 21 00:15:37 +0000 2017,whyimarch,-77.036700,38.895100,"New York, NY"
595098675406ecab,detestable_thylacine,Sat Jan 21 02:02:28 +0000 2017,itsasign womansmarchonwashington whyimarch,-77.036700,38.895100,Los Angeles
1689945c9ae59cde,psychic_scoter,Sat Jan 21 02:14:23 +0000 2017,women creative,-77.023611,38.890000,"New York City, NY"
f1de8ddf01bf013c,amber_fox,Sat Jan 21 02:38:31 +0000 2017,womensmarch womensmarchonwashington lovetrumpshate,-77.036700,38.895100,Michigan✋🏼
825f36a564e80a6b,affluent_admiralbutterfly,Sat Jan 21 03:14:18 +0000 2017,womensmarch,-77.023611,38.890000,"Chicago, IL"
d557686d3719317b,nonmetallurgic_shrike,Sat Jan 21 03:52:56 +0000 2017,WomensMarch freedom equality whoruntheworld,-77.023611,38.890000,New York City
ef35654e0c5a2dab,psychic_scoter,Sat Jan 21 04:03:19 +0000 2017,,-77.023611,38.890000,"New York City, NY"
b82318a550ca2e14,macroeconomical_ram,Sat Jan 21 04:25:09 +0000 2017,love resistance whyimarch womensmarch disruptj20 fishytales,-77.036700,38.895100,"Washington, DC"
f010a75196d92daa,psychic_scoter,Sat Jan 21 04:43:09 +0000 2017,rockon peacesign handmade,-77.023611,38.890000,"New York City, NY"
986da893d476372c,complete_manta,Sat Jan 21 04:49:12 +0000 2017,whyimarch,-76.965671,38.934410,NYC
006ce2b64500e22d,extraordinary_kodiakbear,Sat Jan 21 09:18:26 +0000 2017,womensmarch letsdothis,-77.036667,38.895111,"New York, NY"
32a7fe185f0d8f9e,forgivable_viceroybutterfly,Sat Jan 21 09:45:00 +0000 2017,Womensmarch streetart,-77.036700,38.895100,NYC/Germany/Milford PA
af8d29573fa0f928,techy_laughingthrush,Sat Jan 21 12:07:47 +0000 2017,womensmarch,-77.036700,38.895100,
0f7df48c73f6ded2,armed_flyingsquirrel,Sat Jan 21 12:30:00 +0000 2017,womensmarch nastywoman,-77.036700,38.895100,
0c1f7e8ee785088f,raggletaggle_amazondolphin,Sat Jan 21 12:42:06 +0000 2017,,-77.037336,38.901815,"Washington, DC"
2be8985b8443b45f,grassy_crane,Sat Jan 21 12:49:18 +0000 2017,hope leslieknope whyimarch,-77.036700,38.895100,"Baltimore, MD"
eedf6247527f9432,shallow_seahog,Sat Jan 21 13:07:03 +0000 2017,womensmarch,-76.995208,38.883571,"Washington, DC "
8df20a5578fa120d,raggletaggle_amazondolphin,Sat Jan 21 13:17:05 +0000 2017,,-77.037336,38.901815,"Washington, DC"
d302f0e000a36692,satisfactory_chinchilla,Sat Jan 21 13:18:18 +0000 2017,DC onourway whyimarch futureofamerica makinghistory,-77.036700,38.895100,AZ/CT & NY
c962a6e2ab894677,subtrigonal_dassie,Sat Jan 21 13:26:12 +0000 2017,WomensMarch,-77.016479,38.893537,Altoona PA
77f67342fe6f3627,goofy_pony,Sat Jan 21 13:26:38 +0000 2017,womensmarch,-77.023611,38.890000,nyc
f934a23d277df1bb,invigorative_trumpeterbird,Sat Jan 21 13:33:31 +0000 2017,womensmarch,-77.014593,38.889574,"chattanooga, tn"
65eb26ae63ac667e,sourdough_blackcrappie,Sat Jan 21 13:35:10 +0000 2017,womensmarchonwashington whyimarch,-77.023611,38.890000,"Chicago, Ill."
81a7b4874088090e,traditional_narwhal,Sat Jan 21 13:36:26 +0000 2017,womensmarchonwashington womensmarch,-77.036700,38.895100,"New York, NY"
206983810662dcf0,subtrigonal_dassie,Sat Jan 21 13:38:24 +0000 2017,WomensMarch,-77.017426,38.891177,Altoona PA
8857e6a88e4d1e6e,armed_flyingsquirrel,Sat Jan 21 13:42:00 +0000 2017,womensmarch,-77.023611,38.890000,
1e541fce86921f33,weatherworn_beardedcollie,Sat Jan 21 13:42:28 +0000 2017,womensmarch,-77.014593,38.889574,Worldwide (via Milwaukee)
d1a03944dbb79222,contributable_nuthatch,Sat Jan 21 13:44:10 +0000 2017,smithcollege womenontop womensmarchonwashington womensmarch makeherstory,-77.036700,38.895100,"Carrboro, NC"
89bf320af0934fbe,sinistrous_basil,Sat Jan 21 13:49:48 +0000 2017,WomensMarch,-77.023611,38.890000,"Arlington, VA, USA"
a91e0e46d8df2fb1,bossy_cockatoo,Sat Jan 21 13:50:09 +0000 2017,whyimarch lovetrumpshate,-77.023611,38.890000,Northern Virginia
ce2c7eea21e3021a,bossy_cockatoo,Sat Jan 21 13:51:23 +0000 2017,whyimarch,-77.023611,38.890000,Northern Virginia
5ef416cbde3b81be,weatherworn_beardedcollie,Sat Jan 21 13:51:37 +0000 2017,womensmarch,-77.014593,38.889574,Worldwide (via Milwaukee)
2089834d685597fb,snobbish_xraytetra,Sat Jan 21 13:59:40 +0000 2017,wecanwehavewewill womensmarch fucktrump,-77.036700,38.895100,Brooklyn
80a1b1b8e804ce83,sufficient_allosaurus,Sat Jan 21 14:11:18 +0000 2017,whyimarch istandwithpp,-77.021917,38.911139,"Washington, DC"
4d3f22913b2edc43,agrostological_seahog,Sat Jan 21 14:12:13 +0000 2017,WomensMarch,-77.036700,38.895100,"Orlando, FL"
19940fec2c8ad2f2,bossy_cockatoo,Sat Jan 21 14:12:46 +0000 2017,whyimarch lovetrumpshate virginia4all,-77.023611,38.890000,Northern Virginia
e65914fae5c9f899,injurious_africanwilddog,Sat Jan 21 14:20:27 +0000 2017,womensmarchonwashington womensmarch DC inauguration,-77.014593,38.889574,"Brooklyn, NY"
203e6da589ab3582,antimoral_marten,Sat Jan 21 14:26:50 +0000 2017,WomensMarch WhyIMarch IMarchFor,-77.023611,38.890000,New York City 
ce15a2bd4a85e405,cogitative_rail,Sat Jan 21 14:28:47 +0000 2017,womensmarch,-77.036700,38.895100,NYC
e6c1bd8b12f603a0,cogitative_rail,Sat Jan 21 14:29:13 +0000 2017,womensmarch,-77.020278,38.975000,NYC
2aa33d4b51324861,troubled_woollybearcaterpillar,Sat Jan 21 14:31:45 +0000 2017,WeSlay WomensMarch NotMyPresident,-77.020900,38.884000,"Astoria, NY"
a0dc4b827fb56f46,tonguetied_hairstreakbutterfly,Sat Jan 21 14:31:51 +0000 2017,womensmarch,-77.023611,38.890000,Chicago
a34a91e01a39540c,enlargeable_poodle,Sat Jan 21 14:32:52 +0000 2017,womensmarch,-77.023611,38.890000,Brooklyn
c2f26aded9bcd42e,bossy_cockatoo,Sat Jan 21 14:36:41 +0000 2017,whyimarch lovetrumpshate womensmarchonwashington,-77.023611,38.890000,Northern Virginia
5bd21f94def363c4,citatory_fishingcat,Sat Jan 21 14:40:28 +0000 2017,whyimarch womensmarchonwashington,-77.014593,38.889574,"Los Angeles, CA"
8b8af05069a2b68a,enlargeable_poodle,Sat Jan 21 14:44:38 +0000 2017,womensmarch,-77.023611,38.890000,Brooklyn
21313525204783c8,maddening_tsetsefly,Sat Jan 21 14:47:39 +0000 2017,womensmarchonwashington womensmarch,-77.023611,38.890000,"London, the world"
31e70d2d45ceffe9,weatherworn_beardedcollie,Sat Jan 21 14:53:35 +0000 2017,womensmarch,-77.023611,38.890000,Worldwide (via Milwaukee)
0e9e7905f51f8565,fairish_indri,Sat Jan 21 14:53:50 +0000 2017,womensmarch,-77.023611,38.890000,"New York, USA & Washington, DC"
2d249ecaec491816,fibrous_adouri,Sat Jan 21 14:56:37 +0000 2017,womenmarch whyimarch standtogether greatsigns,-77.023611,38.890000,
a9af4dfbd4d48b4b,immature_americanratsnake,Sat Jan 21 14:59:48 +0000 2017,womensmarchonwashington womensmarch dumptrump,-77.023611,38.890000,Hollywood
de833837bb3465e3,contortive_ragfish,Sat Jan 21 15:01:36 +0000 2017,womensmarch,-77.023611,38.890000,"ÜT: 35.594305,-82.578667"
108899c2a580f2d4,wishful_jabiru,Sat Jan 21 15:02:59 +0000 2017,washingtondc washington donaldtrump trump usa womensmarch,-77.014593,38.889574,"São Paulo, Brasil"
b94e9ecde5facafa,jaunty_grassspider,Sat Jan 21 15:04:44 +0000 2017,watchusrun womensmarchonwashington womensmarch womensmedia,-77.036700,38.895100,New York City
2bd1246082b6f311,cautious_skimmer,Sat Jan 21 15:09:45 +0000 2017,WomensMarchOnWashington womensmarchonwashington2017 WMW WhyIMarch,-77.014593,38.889574,"Washington, DC"
e2d651a21fd4109a,affluent_admiralbutterfly,Sat Jan 21 15:10:42 +0000 2017,womensmarch,-77.023611,38.890000,"Chicago, IL"
7277a0212473c7c9,intact_kiwi,Sat Jan 21 15:29:43 +0000 2017,womensmarch resist ourrevolution,-76.971954,38.889615,"Dobbs Ferry, NY, USA"
627d2ac9c62245e8,discontinuous_trogon,Sat Jan 21 15:29:56 +0000 2017,womensmarchonwashington womensmarch istandwithpp,-77.014593,38.889574,"New York, NY"
3716069efa07068b,difficult_peccary,Sat Jan 21 15:37:59 +0000 2017,womensmarch,-77.020900,38.884000,"Arlington, VA"
fa1af1c85bead225,inherited_minibeast,Sat Jan 21 15:48:45 +0000 2017,WomensMarch TeamRecord,-77.017768,38.892211,"Denver, Colorado"
6d8392c6d8897ce8,characteristic_woollybearcaterpillar,Sat Jan 21 15:56:58 +0000 2017,womensmarchonwashington womensmarch,-77.023611,38.890000,"New York, NY"
c85ef94912921637,raggletaggle_amazondolphin,Sat Jan 21 15:58:05 +0000 2017,,-77.037336,38.901815,"Washington, DC"
78789400d33f4526,removable_galapagostortoise,Sat Jan 21 16:03:41 +0000 2017,gettingready marchforward equalityfirst womensmarch washingtondc notmypresident,-77.036700,38.895100,
f6dc4bf0b32c8557,prepsychological_quagga,Sat Jan 21 16:15:08 +0000 2017,womensmarch,-77.023611,38.890000,"Minnetrista, MN"
8328fb013522a0b5,unexistential_fieldmouse,Sat Jan 21 16:32:06 +0000 2017,womensmarch callcongress newroutine,-77.023611,38.890000,"washington, dc"
dfcd9a58caa81c0d,chromatinic_merlin,Sat Jan 21 16:44:27 +0000 2017,solidarity womensmarchonwashington WomensMarch,-77.014593,38.889574,"Silver Spring, MD"
e21756e3494ca203,wageless_albatross,Sat Jan 21 16:47:10 +0000 2017,womensmarchonwashington whyimarch,-77.007036,38.889730,
4aff81526d47b6a3,osmophobic_aztecant,Sat Jan 21 16:56:51 +0000 2017,WomensMarchWashington,-77.023611,38.890000,"Long Island, NY"
4f801212f49a1d16,lawyerly_herald,Sat Jan 21 17:01:36 +0000 2017,womensmarch womensmarchonwashington,-77.023611,38.890000,Pittsburgh
4c69ddfa7caaa280,ultrasonic_sidewinder,Sat Jan 21 17:10:38 +0000 2017,womensmarch,-77.023611,38.890000,Baltimore
b79856adca49a03c,live_barb,Sat Jan 21 17:11:13 +0000 2017,womensmarch photo,-77.013500,38.893500,"Enola, PA"
32559297ddbc5e1e,wizardly_mustang,Sat Jan 21 17:19:17 +0000 2017,womensmarchonwashington womensmarch2017 womensmarch nastywoman,-77.023611,38.890000,"Boston, MA"
503945e93e3d6ccc,refractional_treecreeper,Sat Jan 21 17:19:55 +0000 2017,wmw dc,-77.023611,38.890000,Green Mountain State
8c19dfcda237ff22,acoustic_axolotl,Sat Jan 21 17:31:13 +0000 2017,womensmarch womensmarchonwashington,-77.014593,38.889574,"Boston, MA"
324578adc72d8d36,enterprising_teledu,Sat Jan 21 17:31:16 +0000 2017,whyImarch nastywomen iaintsorry,-77.023611,38.890000,"New York, NY"
5f897f50c97fd06f,conventional_tarantula,Sat Jan 21 17:34:37 +0000 2017,WomensMarch,-77.014593,38.889574,"Lewes, DE    her/she"
5283e39c9c627c3d,subterraqueous_canvasback,Sat Jan 21 17:40:34 +0000 2017,notmypresident womensmarch lovetrumpshate makelemonade whyimarch give,-77.023611,38.890000,"San Diego, CA"
d3fb1c2fe40d84a9,minor_lice,Sat Jan 21 17:42:59 +0000 2017,womensmarch wonensmarchonwashington sign feminism girlpower,-77.014593,38.889574,New York City
03d3f1efea7f09e1,blowsy_frigatebird,Sat Jan 21 17:43:39 +0000 2017,heroes womensmarchonwashington womensmarch womensmarch2017 dc,-77.023611,38.890000,"Washington, DC"
1b6fac9d767daea5,diffident_irukandjijellyfish,Sat Jan 21 18:39:36 +0000 2017,womensmarch notmypresident illegitimate,-77.023611,38.890000,"Greenpoint, Brooklyn"
21c7b078d7291b72,nondenominational_africanpiedkingfisher,Sat Jan 21 18:52:43 +0000 2017,womensmarch,-77.014692,38.888266,Upper West Side of East Village
280cb80d618d1dd5,stormy_bluebreastedkookaburra,Sat Jan 21 19:10:30 +0000 2017,womensmarch,-77.023611,38.890000,"Queens, NY"
0ffd4ec2f58503e1,ultrasonic_sidewinder,Sat Jan 21 19:17:17 +0000 2017,womensmarch resisting,-77.023611,38.890000,Baltimore
ae8580099e6aa760,pixyish_koi,Sat Jan 21 19:20:51 +0000 2017,womensmarch washingtondc,-77.039679,38.897435,"Washington, DC"
fb1ac458ec0255c3,forgivable_viceroybutterfly,Sat Jan 21 19:27:21 +0000 2017,womensmarch womensmarchonwashington,-77.014593,38.889574,NYC/Germany/Milford PA
0cf89624281c6937,blowsy_frigatebird,Sat Jan 21 19:36:58 +0000 2017,womensmarch womensmarchonwashington history washingtondc,-77.023611,38.890000,"Washington, DC"
bbec110aee149c64,undigestible_wryneck,Sat Jan 21 19:47:51 +0000 2017,womensmarch,-77.023611,38.890000,
5393b4595f3349ef,raggletaggle_amazondolphin,Sat Jan 21 19:48:04 +0000 2017,,-77.037336,38.901815,"Washington, DC"
693e09aa6591a875,blowsy_frigatebird,Sat Jan 21 19:59:15 +0000 2017,womensmarchonwashington womensmarch2017 womensmarch washingtondc history,-77.027228,38.894106,"Washington, DC"
82416b3c1607e1e2,blowsy_frigatebird,Sat Jan 21 20:03:26 +0000 2017,womensmarch womensmarchonwashington thedistrict dc history,-77.023611,38.890000,"Washington, DC"
1c4af51ea2585f3d,blithesome_intermediateegret,Sat Jan 21 20:10:32 +0000 2017,womensmarch,-77.036700,38.895100,
c665c37e7bc25bbb,enervated_dairycow,Sat Jan 21 21:19:23 +0000 2017,marchonwashington marchonwashington womenempowerment dc whyimarch,-77.036513,38.898560,"New York, USA"
b22b3aed4869d7c6,unreligioned_motmot,Sat Jan 21 21:19:27 +0000 2017,whyimarch marchonwashington,-77.023611,38.890000,"Austin, TX, USA"
e960a823b6cb12aa,pseudodemocratic_turtle,Sat Jan 21 22:02:01 +0000 2017,whyimarch womensmarchonwashington nasty,-77.023611,38.890000,"Washington, DC"
117bf8bf91f3e494,impervious_samoyeddog,Sat Jan 21 22:44:02 +0000 2017,womensmarchonwashington lovetrumpshate gratitude whyimarch monumental equality,-77.036700,38.895100,"Atlanta, GA"
92818cc3193323aa,flavourful_papillon,Sat Jan 21 22:51:56 +0000 2017,NoGoingBackwards WomensMarch Resist,-77.036700,38.895100,"Boston, MA"
328034a86027743c,undramatisable_katydid,Sat Jan 21 23:38:04 +0000 2017,womensmarchonwashington womensmarch,-77.014593,38.889574,New York
244c5d5d911b5390,undramatisable_katydid,Sat Jan 21 23:55:52 +0000 2017,womensmarchonwashington womensmarch worldleader,-77.014593,38.889574,New York
